compression,gamma,task,step,accepted,acceptance_rate,tokens_produced,mean_draft_entropy,mean_draft_confidence,max_draft_entropy,min_draft_confidence
nf4,8,chat,4,1,0.125,2,0.9168,0.7929,1.6619,0.4609
nf4,8,chat,5,1,0.125,2,1.1308,0.7183,2.4654,0.3231
nf4,8,chat,6,8,1.0,9,0.6391,0.8686,2.2527,0.4877
nf4,8,chat,7,8,1.0,9,0.4959,0.8819,1.7795,0.4201
nf4,8,chat,8,7,0.875,8,0.476,0.9007,1.5819,0.6559
nf4,8,chat,9,4,0.5,5,0.5933,0.8506,1.4834,0.5188
nf4,8,chat,10,2,0.25,3,0.681,0.7735,1.5894,0.4064
nf4,8,chat,11,0,0.0,1,0.8952,0.7837,2.4077,0.3541
nf4,8,chat,12,8,1.0,9,0.307,0.9621,1.3596,0.831
nf4,8,chat,13,2,0.25,3,0.6994,0.8592,1.7334,0.6798
nf4,8,chat,14,8,1.0,9,0.2289,0.9565,0.7099,0.822
nf4,8,chat,0,0,0.0,1,2.0186,0.6925,5.8648,0.1407
nf4,8,chat,1,0,0.0,1,3.0792,0.5054,5.9382,0.133
nf4,8,chat,2,1,0.125,2,2.6806,0.5776,5.3935,0.1173
nf4,8,chat,3,5,0.625,6,2.36,0.5668,3.716,0.2086
nf4,8,chat,4,0,0.0,1,2.5917,0.5353,3.3795,0.2876
nf4,8,chat,5,4,0.5,5,2.4886,0.5361,3.9647,0.1568
nf4,8,chat,6,0,0.0,1,2.2329,0.6149,4.2764,0.2588
nf4,8,chat,7,3,0.375,4,2.0857,0.5736,4.6716,0.2195
nf4,8,chat,8,0,0.0,1,0.9374,0.8253,4.6539,0.1951
nf4,8,chat,9,1,0.125,2,1.7973,0.7155,5.7966,0.1558
nf4,8,chat,10,3,0.375,4,2.5647,0.5687,6.1435,0.1381
nf4,8,chat,11,3,0.375,4,2.2153,0.6181,6.1431,0.154
nf4,8,chat,12,0,0.0,1,1.8001,0.6285,4.3719,0.1775
nf4,8,chat,13,2,0.25,3,1.532,0.8051,4.3042,0.3727
nf4,8,chat,14,8,1.0,9,0.1372,0.9873,0.7748,0.9221
nf4,8,chat,15,7,0.875,8,0.5554,0.8837,2.8684,0.2665
nf4,8,chat,16,4,0.5,5,2.7838,0.5129,4.0744,0.335
nf4,8,chat,17,2,0.25,3,1.5898,0.6597,3.039,0.4172
nf4,8,chat,18,5,0.625,6,1.3971,0.6923,3.0128,0.4856
nf4,8,chat,19,0,0.0,1,1.1531,0.7344,2.4456,0.4385
nf4,8,chat,20,0,0.0,1,1.2893,0.7046,2.3397,0.3495
nf4,8,chat,21,1,0.125,2,0.763,0.8413,2.0527,0.4886
nf4,8,chat,22,1,0.125,2,1.9453,0.5737,3.0633,0.3262
nf4,8,chat,23,3,0.42857142857142855,4,1.095,0.8705,4.5387,0.5193
nf4,8,chat,24,3,1.0,4,0.3332,0.9569,0.9742,0.8722
nf4,8,chat,0,0,0.0,1,1.8826,0.651,5.9342,0.1548
nf4,8,chat,1,0,0.0,1,1.5553,0.7332,5.0861,0.1782
nf4,8,chat,2,0,0.0,1,0.8533,0.8462,2.8759,0.4517
nf4,8,chat,3,8,1.0,9,0.7198,0.8528,2.6925,0.4905
nf4,8,chat,4,8,1.0,9,0.506,0.8956,2.003,0.4704
nf4,8,chat,5,3,0.375,4,0.8713,0.7341,1.8466,0.4351
nf4,8,chat,6,1,0.125,2,1.0802,0.7502,2.3317,0.4321
nf4,8,chat,7,6,0.75,7,1.126,0.7868,3.0722,0.4671
nf4,8,chat,8,6,0.75,7,1.0845,0.7923,3.7291,0.3356
nf4,8,chat,9,4,0.5,5,0.4476,0.8874,1.6522,0.5451
nf4,8,chat,10,8,1.0,9,0.7463,0.8403,2.5373,0.3559
nf4,8,chat,11,6,0.75,7,0.787,0.8124,1.3569,0.5236
nf4,8,chat,12,8,1.0,9,0.6465,0.8707,2.2205,0.3814
nf4,8,chat,13,1,0.125,2,0.7623,0.8149,2.3525,0.4346
nf4,8,chat,14,3,0.42857142857142855,4,0.8394,0.8287,2.3427,0.5085
nf4,8,chat,15,3,1.0,4,0.5871,0.8749,1.6618,0.6338
nf4,8,summarization,0,0,0.0,1,1.4845,0.7809,4.065,0.3964
nf4,8,summarization,1,0,0.0,1,1.2769,0.7911,4.488,0.2545
nf4,8,summarization,2,0,0.0,1,1.5,0.7395,4.4824,0.228
nf4,8,summarization,3,7,0.875,8,1.7519,0.6736,3.6413,0.3067
nf4,8,summarization,4,0,0.0,1,1.0638,0.801,3.4749,0.3509
nf4,8,summarization,5,2,0.25,3,0.6819,0.8472,1.8445,0.4575
nf4,8,summarization,6,8,1.0,9,0.9649,0.7789,2.6087,0.4252
nf4,8,summarization,7,8,1.0,9,0.5103,0.887,1.461,0.6161
nf4,8,summarization,8,3,0.375,4,1.8491,0.6495,3.3164,0.418
nf4,8,summarization,9,8,1.0,9,0.798,0.8176,1.7266,0.5276
nf4,8,summarization,10,1,0.125,2,0.8019,0.8186,1.8205,0.4997
nf4,8,summarization,11,8,1.0,9,0.3873,0.9383,1.1199,0.7982
nf4,8,summarization,12,3,0.375,4,0.7206,0.8177,1.4623,0.5486
nf4,8,summarization,13,0,0.0,1,0.772,0.8077,2.2787,0.457
